LISTA DE IMPACTOS DETECTADOS (segundos):
- Inicio: 791.27s, Fin: 791.27s (Duración: 0.00s)
- Inicio: 793.74s, Fin: 793.74s (Duración: 0.00s)
- Inicio: 794.34s, Fin: 794.34s (Duración: 0.00s)
- Inicio: 794.74s, Fin: 794.80s (Duración: 0.07s)
- Inicio: 795.14s, Fin: 795.20s (Duración: 0.07s)
- Inicio: 795.67s, Fin: 795.74s (Duración: 0.07s)
- Inicio: 796.00s, Fin: 796.14s (Duración: 0.13s)
- Inicio: 796.40s, Fin: 796.80s (Duración: 0.40s)
- Inicio: 797.34s, Fin: 797.40s (Duración: 0.07s)
- Inicio: 797.74s, Fin: 797.74s (Duración: 0.00s)
- Inicio: 797.94s, Fin: 797.94s (Duración: 0.00s)
- Inicio: 798.40s, Fin: 798.40s (Duración: 0.00s)
- Inicio: 798.54s, Fin: 798.54s (Duración: 0.00s)
- Inicio: 798.80s, Fin: 798.94s (Duración: 0.13s)
- Inicio: 799.07s, Fin: 799.07s (Duración: 0.00s)
- Inicio: 806.14s, Fin: 806.14s (Duración: 0.00s)
- Inicio: 808.00s, Fin: 808.27s (Duración: 0.27s)
- Inicio: 808.40s, Fin: 808.40s (Duración: 0.00s)
- Inicio: 808.87s, Fin: 808.87s (Duración: 0.00s)
- Inicio: 809.67s, Fin: 809.67s (Duración: 0.00s)
- Inicio: 816.74s, Fin: 816.74s (Duración: 0.00s)
- Inicio: 817.27s, Fin: 817.40s (Duración: 0.13s)
- Inicio: 817.87s, Fin: 817.87s (Duración: 0.00s)
- Inicio: 818.60s, Fin: 818.60s (Duración: 0.00s)
- Inicio: 819.40s, Fin: 819.47s (Duración: 0.07s)
- Inicio: 822.20s, Fin: 822.20s (Duración: 0.00s)
- Inicio: 823.87s, Fin: 823.94s (Duración: 0.07s)
- Inicio: 824.27s, Fin: 824.27s (Duración: 0.00s)
- Inicio: 825.27s, Fin: 825.40s (Duración: 0.13s)
- Inicio: 825.87s, Fin: 826.00s (Duración: 0.13s)
- Inicio: 826.47s, Fin: 826.60s (Duración: 0.13s)
- Inicio: 826.87s, Fin: 827.00s (Duración: 0.13s)
- Inicio: 827.20s, Fin: 827.20s (Duración: 0.00s)
- Inicio: 827.40s, Fin: 827.47s (Duración: 0.07s)
- Inicio: 827.80s, Fin: 828.00s (Duración: 0.20s)
- Inicio: 828.14s, Fin: 828.14s (Duración: 0.00s)
- Inicio: 828.67s, Fin: 828.74s (Duración: 0.07s)
- Inicio: 828.87s, Fin: 828.87s (Duración: 0.00s)
- Inicio: 830.14s, Fin: 830.14s (Duración: 0.00s)
- Inicio: 836.80s, Fin: 836.80s (Duración: 0.00s)
- Inicio: 837.74s, Fin: 837.80s (Duración: 0.07s)
- Inicio: 837.94s, Fin: 837.94s (Duración: 0.00s)
- Inicio: 848.14s, Fin: 848.14s (Duración: 0.00s)
- Inicio: 848.40s, Fin: 848.40s (Duración: 0.00s)
- Inicio: 848.60s, Fin: 848.60s (Duración: 0.00s)
- Inicio: 848.80s, Fin: 848.80s (Duración: 0.00s)
- Inicio: 849.00s, Fin: 849.00s (Duración: 0.00s)
- Inicio: 849.40s, Fin: 849.60s (Duración: 0.20s)
- Inicio: 852.34s, Fin: 852.40s (Duración: 0.07s)
- Inicio: 854.00s, Fin: 854.07s (Duración: 0.07s)
- Inicio: 854.94s, Fin: 855.40s (Duración: 0.47s)
- Inicio: 855.60s, Fin: 855.80s (Duración: 0.20s)
- Inicio: 856.00s, Fin: 856.67s (Duración: 0.67s)
- Inicio: 856.80s, Fin: 856.87s (Duración: 0.07s)
- Inicio: 857.07s, Fin: 858.27s (Duración: 1.20s)
- Inicio: 858.67s, Fin: 858.67s (Duración: 0.00s)
- Inicio: 858.87s, Fin: 859.60s (Duración: 0.73s)
- Inicio: 859.94s, Fin: 860.40s (Duración: 0.47s)
- Inicio: 860.60s, Fin: 860.67s (Duración: 0.07s)
- Inicio: 860.80s, Fin: 862.74s (Duración: 1.93s)
- Inicio: 862.94s, Fin: 863.27s (Duración: 0.33s)
- Inicio: 863.80s, Fin: 864.07s (Duración: 0.27s)
- Inicio: 864.27s, Fin: 864.27s (Duración: 0.00s)
- Inicio: 865.47s, Fin: 865.47s (Duración: 0.00s)
- Inicio: 866.20s, Fin: 866.20s (Duración: 0.00s)
- Inicio: 873.54s, Fin: 873.94s (Duración: 0.40s)
- Inicio: 874.07s, Fin: 874.54s (Duración: 0.47s)
- Inicio: 874.87s, Fin: 874.94s (Duración: 0.07s)
- Inicio: 875.60s, Fin: 875.60s (Duración: 0.00s)
- Inicio: 883.80s, Fin: 883.80s (Duración: 0.00s)
- Inicio: 884.07s, Fin: 884.27s (Duración: 0.20s)
- Inicio: 884.60s, Fin: 884.60s (Duración: 0.00s)
- Inicio: 886.60s, Fin: 886.74s (Duración: 0.13s)
- Inicio: 887.14s, Fin: 887.14s (Duración: 0.00s)
- Inicio: 887.87s, Fin: 887.87s (Duración: 0.00s)
- Inicio: 888.87s, Fin: 888.87s (Duración: 0.00s)
- Inicio: 889.54s, Fin: 889.60s (Duración: 0.07s)
- Inicio: 890.40s, Fin: 890.40s (Duración: 0.00s)
- Inicio: 890.80s, Fin: 891.00s (Duración: 0.20s)
- Inicio: 891.20s, Fin: 891.67s (Duración: 0.47s)
- Inicio: 892.34s, Fin: 892.34s (Duración: 0.00s)
- Inicio: 892.54s, Fin: 892.54s (Duración: 0.00s)
- Inicio: 893.74s, Fin: 894.60s (Duración: 0.87s)
- Inicio: 894.74s, Fin: 895.07s (Duración: 0.33s)
- Inicio: 895.34s, Fin: 895.94s (Duración: 0.60s)
- Inicio: 896.80s, Fin: 896.80s (Duración: 0.00s)
- Inicio: 897.00s, Fin: 897.14s (Duración: 0.13s)
- Inicio: 897.27s, Fin: 897.27s (Duración: 0.00s)
- Inicio: 897.40s, Fin: 897.40s (Duración: 0.00s)
- Inicio: 898.00s, Fin: 898.00s (Duración: 0.00s)

LISTA DE GIROS BRUSCOS (segundos):
- Inicio: 0.00s, Fin: 3.67s (Duración: 3.67s)
- Inicio: 3.87s, Fin: 18.00s (Duración: 14.13s)
- Inicio: 18.13s, Fin: 19.40s (Duración: 1.27s)
- Inicio: 19.53s, Fin: 21.80s (Duración: 2.27s)
- Inicio: 22.00s, Fin: 24.53s (Duración: 2.53s)
- Inicio: 24.67s, Fin: 26.13s (Duración: 1.47s)
- Inicio: 26.27s, Fin: 47.93s (Duración: 21.67s)
- Inicio: 48.13s, Fin: 49.60s (Duración: 1.47s)
- Inicio: 49.80s, Fin: 51.13s (Duración: 1.33s)
- Inicio: 51.33s, Fin: 51.40s (Duración: 0.07s)
- Inicio: 51.53s, Fin: 54.00s (Duración: 2.47s)
- Inicio: 54.13s, Fin: 56.33s (Duración: 2.20s)
- Inicio: 56.47s, Fin: 56.60s (Duración: 0.13s)
- Inicio: 56.73s, Fin: 74.27s (Duración: 17.53s)
- Inicio: 74.40s, Fin: 77.60s (Duración: 3.20s)
- Inicio: 77.73s, Fin: 78.27s (Duración: 0.53s)
- Inicio: 78.40s, Fin: 78.40s (Duración: 0.00s)
- Inicio: 78.53s, Fin: 79.00s (Duración: 0.47s)
- Inicio: 79.27s, Fin: 80.20s (Duración: 0.93s)
- Inicio: 80.33s, Fin: 104.87s (Duración: 24.53s)
- Inicio: 105.00s, Fin: 105.13s (Duración: 0.13s)
- Inicio: 105.33s, Fin: 109.13s (Duración: 3.80s)
- Inicio: 109.33s, Fin: 109.33s (Duración: 0.00s)
- Inicio: 109.47s, Fin: 110.00s (Duración: 0.53s)
- Inicio: 110.20s, Fin: 110.80s (Duración: 0.60s)
- Inicio: 111.00s, Fin: 129.73s (Duración: 18.73s)
- Inicio: 129.93s, Fin: 136.93s (Duración: 7.00s)
- Inicio: 137.13s, Fin: 140.33s (Duración: 3.20s)
- Inicio: 140.53s, Fin: 162.00s (Duración: 21.47s)
- Inicio: 162.13s, Fin: 163.87s (Duración: 1.73s)
- Inicio: 164.13s, Fin: 166.47s (Duración: 2.33s)
- Inicio: 166.60s, Fin: 179.47s (Duración: 12.87s)
- Inicio: 179.67s, Fin: 193.33s (Duración: 13.67s)
- Inicio: 193.53s, Fin: 194.73s (Duración: 1.20s)
- Inicio: 194.93s, Fin: 196.33s (Duración: 1.40s)
- Inicio: 196.60s, Fin: 198.20s (Duración: 1.60s)
- Inicio: 198.40s, Fin: 198.80s (Duración: 0.40s)
- Inicio: 199.00s, Fin: 203.60s (Duración: 4.60s)
- Inicio: 203.80s, Fin: 228.47s (Duración: 24.67s)
- Inicio: 229.13s, Fin: 237.73s (Duración: 8.60s)
- Inicio: 237.93s, Fin: 241.87s (Duración: 3.93s)
- Inicio: 242.00s, Fin: 264.80s (Duración: 22.80s)
- Inicio: 264.93s, Fin: 267.47s (Duración: 2.53s)
- Inicio: 267.67s, Fin: 268.00s (Duración: 0.33s)
- Inicio: 268.20s, Fin: 295.40s (Duración: 27.20s)
- Inicio: 295.60s, Fin: 318.93s (Duración: 23.33s)
- Inicio: 319.07s, Fin: 323.60s (Duración: 4.53s)
- Inicio: 323.73s, Fin: 324.07s (Duración: 0.33s)
- Inicio: 324.27s, Fin: 334.73s (Duración: 10.47s)
- Inicio: 334.87s, Fin: 346.07s (Duración: 11.20s)
- Inicio: 346.27s, Fin: 346.60s (Duración: 0.33s)
- Inicio: 346.74s, Fin: 348.47s (Duración: 1.73s)
- Inicio: 348.67s, Fin: 351.74s (Duración: 3.07s)
- Inicio: 351.87s, Fin: 361.00s (Duración: 9.13s)
- Inicio: 361.34s, Fin: 373.27s (Duración: 11.93s)
- Inicio: 373.47s, Fin: 374.67s (Duración: 1.20s)
- Inicio: 374.94s, Fin: 403.54s (Duración: 28.60s)
- Inicio: 403.67s, Fin: 453.87s (Duración: 50.20s)
- Inicio: 454.07s, Fin: 454.87s (Duración: 0.80s)
- Inicio: 455.00s, Fin: 455.67s (Duración: 0.67s)
- Inicio: 455.87s, Fin: 456.40s (Duración: 0.53s)
- Inicio: 456.60s, Fin: 457.74s (Duración: 1.13s)
- Inicio: 457.87s, Fin: 458.74s (Duración: 0.87s)
- Inicio: 458.94s, Fin: 460.47s (Duración: 1.53s)
- Inicio: 460.67s, Fin: 462.40s (Duración: 1.73s)
- Inicio: 462.60s, Fin: 484.94s (Duración: 22.33s)
- Inicio: 485.14s, Fin: 487.27s (Duración: 2.13s)
- Inicio: 487.47s, Fin: 491.27s (Duración: 3.80s)
- Inicio: 491.47s, Fin: 493.27s (Duración: 1.80s)
- Inicio: 493.47s, Fin: 513.80s (Duración: 20.33s)
- Inicio: 514.00s, Fin: 517.40s (Duración: 3.40s)
- Inicio: 517.54s, Fin: 522.20s (Duración: 4.67s)
- Inicio: 522.34s, Fin: 543.34s (Duración: 21.00s)
- Inicio: 543.54s, Fin: 571.80s (Duración: 28.27s)
- Inicio: 572.07s, Fin: 574.87s (Duración: 2.80s)
- Inicio: 575.14s, Fin: 575.14s (Duración: 0.00s)
- Inicio: 575.34s, Fin: 579.67s (Duración: 4.33s)
- Inicio: 579.94s, Fin: 579.94s (Duración: 0.00s)
- Inicio: 580.14s, Fin: 580.54s (Duración: 0.40s)
- Inicio: 580.67s, Fin: 589.20s (Duración: 8.53s)
- Inicio: 589.40s, Fin: 601.07s (Duración: 11.67s)
- Inicio: 601.40s, Fin: 602.60s (Duración: 1.20s)
- Inicio: 602.80s, Fin: 618.20s (Duración: 15.40s)
- Inicio: 618.47s, Fin: 630.14s (Duración: 11.67s)
- Inicio: 630.40s, Fin: 635.00s (Duración: 4.60s)
- Inicio: 635.20s, Fin: 636.54s (Duración: 1.33s)
- Inicio: 636.74s, Fin: 637.94s (Duración: 1.20s)
- Inicio: 638.07s, Fin: 645.34s (Duración: 7.27s)
- Inicio: 645.60s, Fin: 666.47s (Duración: 20.87s)
- Inicio: 666.60s, Fin: 669.14s (Duración: 2.53s)
- Inicio: 669.34s, Fin: 669.67s (Duración: 0.33s)
- Inicio: 669.80s, Fin: 670.00s (Duración: 0.20s)
- Inicio: 670.27s, Fin: 671.40s (Duración: 1.13s)
- Inicio: 671.67s, Fin: 672.07s (Duración: 0.40s)
- Inicio: 672.27s, Fin: 692.67s (Duración: 20.40s)
- Inicio: 692.80s, Fin: 696.67s (Duración: 3.87s)
- Inicio: 696.80s, Fin: 696.87s (Duración: 0.07s)
- Inicio: 697.07s, Fin: 698.00s (Duración: 0.93s)
- Inicio: 698.20s, Fin: 699.40s (Duración: 1.20s)
- Inicio: 699.60s, Fin: 700.00s (Duración: 0.40s)
- Inicio: 700.20s, Fin: 721.40s (Duración: 21.20s)
- Inicio: 721.54s, Fin: 722.14s (Duración: 0.60s)
- Inicio: 722.34s, Fin: 724.20s (Duración: 1.87s)
- Inicio: 724.40s, Fin: 724.40s (Duración: 0.00s)
- Inicio: 724.54s, Fin: 724.60s (Duración: 0.07s)
- Inicio: 724.74s, Fin: 724.74s (Duración: 0.00s)
- Inicio: 724.87s, Fin: 725.00s (Duración: 0.13s)
- Inicio: 725.14s, Fin: 736.40s (Duración: 11.27s)
- Inicio: 736.54s, Fin: 750.14s (Duración: 13.60s)
- Inicio: 750.34s, Fin: 751.40s (Duración: 1.07s)
- Inicio: 751.54s, Fin: 752.07s (Duración: 0.53s)
- Inicio: 752.40s, Fin: 772.00s (Duración: 19.60s)
- Inicio: 772.27s, Fin: 775.87s (Duración: 3.60s)
- Inicio: 776.00s, Fin: 776.00s (Duración: 0.00s)
- Inicio: 776.27s, Fin: 777.47s (Duración: 1.20s)
- Inicio: 777.60s, Fin: 777.60s (Duración: 0.00s)
- Inicio: 777.74s, Fin: 778.07s (Duración: 0.33s)
- Inicio: 778.27s, Fin: 779.07s (Duración: 0.80s)
- Inicio: 779.27s, Fin: 779.47s (Duración: 0.20s)
- Inicio: 779.67s, Fin: 783.00s (Duración: 3.33s)
- Inicio: 783.20s, Fin: 797.67s (Duración: 14.47s)
- Inicio: 797.87s, Fin: 801.40s (Duración: 3.53s)
- Inicio: 801.60s, Fin: 802.74s (Duración: 1.13s)
- Inicio: 802.94s, Fin: 804.60s (Duración: 1.67s)
- Inicio: 804.74s, Fin: 804.80s (Duración: 0.07s)
- Inicio: 805.00s, Fin: 807.34s (Duración: 2.33s)
- Inicio: 807.60s, Fin: 819.00s (Duración: 11.40s)
- Inicio: 819.20s, Fin: 830.94s (Duración: 11.73s)
- Inicio: 831.14s, Fin: 834.20s (Duración: 3.07s)
- Inicio: 834.40s, Fin: 850.40s (Duración: 16.00s)
- Inicio: 850.60s, Fin: 865.74s (Duración: 15.13s)
- Inicio: 866.00s, Fin: 868.20s (Duración: 2.20s)
- Inicio: 868.40s, Fin: 874.47s (Duración: 6.07s)
- Inicio: 874.60s, Fin: 875.34s (Duración: 0.73s)
- Inicio: 875.47s, Fin: 875.47s (Duración: 0.00s)
